match_id,game_datetime,game_length,game_version,queue_id,tft_game_type,tft_set_core_name,tft_set_number,placement,level,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players,win,companion,traits,units
SG2_131016378,1.76951E+12,2360.495117,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,1,10,3,40,4,2352.271729,215,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_DarkinWeapon(units=1,style=1,tier=1/3); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_NightHarvester,TFT16_TheDarkinAegis,TFT_Item_DragonsClaw]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_BrambleVest]; TFT16_Annie(tier=1)[items=][itemNames=TFT_Item_RecurveBow]; TFT16_Annie(tier=1)[items=][itemNames=]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Leviathan]; TFT16_Sylas(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=TFT_Item_AdaptiveHelm,TFT_Item_AdaptiveHelm,TFT_Item_AdaptiveHelm]"
SG2_130930263,1.76946E+12,2296.693848,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,1,9,3,39,2,2288.467773,204,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=3,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Zoe(tier=2)[items=][itemNames=TFT_Item_ForceOfNature]; TFT16_Taric(tier=2)[items=][itemNames=]; TFT16_Lux(tier=1)[items=][itemNames=]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_FrozenHeart,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate]; TFT16_Annie(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT5_Item_SpearOfShojinRadiant]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT_Item_JeweledGauntlet]; TFT16_AnnieTibbers(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw]"
SG2_130925728,1.76946E+12,1945.272217,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,8,5,7,13,0,698.8153076,8,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_Brawler(units=1,style=0,tier=0/3); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=2,style=0,tier=0/4); TFT16_Slayer(units=1,style=0,tier=0/3); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_Targon(units=1,style=4,tier=1/1)","TFT16_JarvanIV(tier=1)[items=][itemNames=TFT_Item_Spatula]; TFT16_Shen(tier=2)[items=][itemNames=TFT_Item_RecurveBow]; TFT16_Aphelios(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_RecurveBow]; TFT16_Neeko(tier=2)[items=][itemNames=TFT_Item_Spatula]; TFT16_Yasuo(tier=1)[items=][itemNames=TFT_Item_Quicksilver,TFT_Item_RecurveBow]"
SG2_130690702,1.76937E+12,2110.77832,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,4,9,42,33,0,1942.280273,104,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Blacksmith(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Invoker(units=1,style=0,tier=0/2); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1); TFT16_Warden(units=1,style=0,tier=0/4)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_BrambleVest,TFT_Item_GargoyleStoneplate]; TFT16_Lux(tier=1)[items=][itemNames=]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_FrozenHeart]; TFT16_Annie(tier=1)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_Artifact_BlightingJewel,TFT_Item_BlueBuff]; TFT16_Ornn(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT5_Item_LeviathanRadiant,TFT_Item_JeweledGauntlet,TFT16_Item_InvokerEmblemItem]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_UnstableConcoction]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=]"
SG2_130685073,1.76936E+12,2272.057617,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,1,9,5,38,2,2263.847168,158,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_BrambleVest,TFT_Item_WarmogsArmor,TFT_Item_Quicksilver]; TFT16_Lux(tier=1)[items=][itemNames=]; TFT16_Swain(tier=2)[items=][itemNames=]; TFT16_Annie(tier=1)[items=][itemNames=TFT_Item_BlueBuff,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_Leviathan,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_Bloodthirster,TFT_Item_UnstableConcoction,TFT_Item_AdaptiveHelm]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=]"
SG2_130678119,1.76936E+12,2113.288086,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,7,8,67,28,0,1748.494507,72,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=1)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_Redemption]; TFT16_Swain(tier=2)[items=][itemNames=]; TFT16_Annie(tier=1)[items=][itemNames=TFT_Item_TearOfTheGoddess]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_Artifact_Dawncore,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,TFT_Item_TitansResolve]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=]"
SG2_130671308,1.76936E+12,2255.278076,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,8,8,0,26,0,1557.710571,37,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=2,style=0,tier=0/4); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=5,style=2,tier=2/3); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Taric(tier=1)[items=][itemNames=TFT_Item_DragonsClaw,TFT_Item_JeweledGauntlet,TFT_Item_TitansResolve]; TFT16_Garen(tier=1)[items=][itemNames=TFT_Item_NegatronCloak]; TFT16_Lux(tier=1)[items=][itemNames=]; TFT16_Swain(tier=1)[items=][itemNames=]; TFT16_Annie(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_Leviathan,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_StatikkShiv,TFT_Item_LastWhisper]"
SG2_130657718,1.76936E+12,2438.868164,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,1,9,6,40,3,2430.654297,197,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=6,style=4,tier=3/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_RapidFireCannon,TFT_Item_GuinsoosRageblade]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_AdaptiveHelm,TFT_Item_Redemption,TFT_Item_ChainVest]; TFT16_Annie(tier=2)[items=][itemNames=TFT_Item_StatikkShiv,TFT_Item_AdaptiveHelm]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_Leviathan,TFT_Item_Leviathan,TFT_Item_JeweledGauntlet]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,TFT_Item_Artifact_LichBane]; TFT16_AnnieTibbers(tier=2)[items=][itemNames=TFT_Item_IonicSpark]"
SG2_130647517,1.76936E+12,2229.543213,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,4,8,2,33,2,2004.511719,98,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Longshot(units=1,style=0,tier=0/4); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Piltover(units=2,style=1,tier=1/3); TFT16_Sorcerer(units=4,style=2,tier=2/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=3,style=4,tier=1/1)","TFT16_Caitlyn(tier=1)[items=][itemNames=]; TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=TFT_Item_NegatronCloak]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_Artifact_AegisOfDawn,TFT_Item_GiantsBelt,TFT16_Item_PiltoverEmblemItem]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_BrambleVest]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Leviathan]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_Bloodthirster,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction]"
SG2_130591917,1.76934E+12,2167.11377,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,6,10,3,28,1,1748.429443,56,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Demacia(units=7,style=4,tier=3/4); TFT16_Freljord(units=3,style=1,tier=1/3); TFT16_Heroic(units=1,style=3,tier=1/1); TFT16_Invoker(units=3,style=1,tier=1/2); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Sorcerer(units=3,style=1,tier=1/3); TFT16_Warden(units=2,style=1,tier=1/4); TFT16_Yordle(units=2,style=1,tier=1/5)","TFT16_JarvanIV(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_GuinsoosRageblade,TFT_Item_SteraksGage]; TFT16_Sona(tier=2)[items=][itemNames=]; TFT16_XinZhao(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_Leviathan,TFT_Item_Deathblade]; TFT16_Poppy(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_ArchangelsStaff,TFT_Item_Morellonomicon]; TFT16_Kobuko(tier=1)[items=][itemNames=TFT16_Item_FreljordEmblemItem,TFT16_Item_DemaciaEmblemItem]; TFT16_Lux(tier=1)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_StatikkShiv,TFT_Item_Morellonomicon]; TFT16_Lissandra(tier=1)[items=][itemNames=TFT_Item_BlueBuff,TFT16_Item_BrawlerEmblemItem]; TFT16_Braum(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_TitansResolve]; TFT16_Annie(tier=1)[items=][itemNames=]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=]; TFT16_Galio(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_BlueBuff,TFT_Item_GuardianAngel]"
SG2_130583589,1.76934E+12,2359.335449,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,1,10,1,40,2,2351.058838,219,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Brawler(units=1,style=0,tier=0/3); TFT16_Chronokeeper(units=1,style=3,tier=1/1); TFT16_DarkChild(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Invoker(units=4,style=4,tier=2/2); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=5,style=2,tier=2/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1); TFT16_Yordle(units=1,style=0,tier=0/5)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Kobuko(tier=1)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_IonicSpark,TFT_Item_AdaptiveHelm,TFT_Item_WarmogsArmor]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_DragonsClaw]; TFT16_Annie(tier=1)[items=][itemNames=TFT16_Item_InvokerEmblemItem,TFT_Item_Leviathan]; TFT16_Zilean(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT16_Shyvana(tier=2)[items=][itemNames=]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT16_Item_InvokerEmblemItem]; TFT16_Sylas(tier=2)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_AdaptiveHelm,TFT_Item_JeweledGauntlet]; TFT16_AnnieTibbers(tier=1)[items=][itemNames=]"
SG2_130579109,1.76934E+12,2140.889404,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,8,8,55,26,0,1546.385986,33,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Targon(units=6,style=4,tier=1/1)","TFT16_Aphelios(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate]; TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Zoe(tier=2)[items=][itemNames=]; TFT16_Leona(tier=2)[items=][itemNames=]; TFT16_Taric(tier=1)[items=][itemNames=TFT_Item_AdaptiveHelm]; TFT16_Diana(tier=1)[items=][itemNames=TFT_Item_Bloodthirster,TFT_Item_JeweledGauntlet,TFT_Item_TitansResolve]; TFT16_Swain(tier=1)[items=][itemNames=]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT5_Item_JeweledGauntletRadiant,TFT_Item_BlueBuff,TFT_Item_Leviathan]"
SG2_130571170,1.76934E+12,2310.555908,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,1100,standard,TFTSet16,16,3,9,0,34,0,2089.083984,116,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Blacksmith(units=1,style=3,tier=1/1); TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Ionia(units=2,style=0,tier=0/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Sorcerer(units=4,style=2,tier=2/3); TFT16_SylasTrait(units=1,style=3,tier=1/1); TFT16_Targon(units=2,style=4,tier=1/1); TFT16_TheBoss(units=1,style=3,tier=1/1); TFT16_Warden(units=1,style=0,tier=0/4)","TFT16_Neeko(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=]; TFT16_Taric(tier=2)[items=][itemNames=TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_ChainVest]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_Redemption]; TFT16_Ornn(tier=1)[items=][itemNames=]; TFT16_Sett(tier=1)[items=][itemNames=TFT_Item_RabadonsDeathcap]; TFT16_AurelionSol(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan,TFT_Item_Leviathan]; TFT16_Sylas(tier=1)[items=][itemNames=TFT_Item_Bloodthirster,TFT_Item_JeweledGauntlet,TFT_Item_TitansResolve]; TFT16_Sylas(tier=1)[items=][itemNames=]"
SG2_130460244,1.7693E+12,2173.668213,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,6110,standard,TFTSet4_Act2,4,2,8,35,37,1,2165.202393,145,TRUE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT4_Assassin(units=1,style=0,tier=0/3); TFT4_Boss(units=1,style=3,tier=1/1); TFT4_Brawler(units=1,style=0,tier=0/4); TFT4_Cultist(units=1,style=0,tier=0/4); TFT4_Daredevil(units=1,style=3,tier=1/1); TFT4_Dragonsoul(units=1,style=0,tier=0/3); TFT4_Executioner(units=1,style=0,tier=0/3); TFT4_Mystic(units=1,style=0,tier=0/4); TFT4_Sharpshooter(units=4,style=2,tier=2/3); TFT4_Slayer(units=1,style=0,tier=0/3); TFT4_Spirit(units=6,style=4,tier=3/3); TFT4_Syphoner(units=1,style=0,tier=0/3)","TFT4b_Diana(tier=2)[items=][itemNames=]; TFT4_Teemo(tier=3)[items=][itemNames=TFT_Item_Leviathan,TFT_Item_JeweledGauntlet,TFT_Item_Leviathan]; TFT4b_Kindred(tier=2)[items=][itemNames=]; TFT4_Yuumi(tier=2)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_SpearOfShojin]; TFT4_Sivir(tier=3)[items=][itemNames=TFT4_Item_SpiritEmblemItem,TFT_Item_SpearOfShojin,TFT_Item_SpearOfShojin]; TFT4_Sett(tier=1)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw,TFT_Item_TitansResolve]; TFT4_Samira(tier=1)[items=][itemNames=TFT_Item_LastWhisper]; TFT4_Swain(tier=1)[items=][itemNames=]"
SG2_130458746,1.7693E+12,2085.820068,Linux Version 16.2.740.1491 (Jan 21 2026/11:19:28) [PUBLIC] <Releases/16.2>,6110,standard,TFTSet4_Act2,4,5,7,0,31,0,1826.88623,93,FALSE,"{'content_ID': 'b3368207-0065-48e6-a909-0ab69dc58267', 'item_ID': 3015, 'skin_ID': 15, 'species': 'PetGrumpyLion'}","TFT4_Adept(units=1,style=0,tier=0/3); TFT4_Cultist(units=1,style=0,tier=0/4); TFT4_Daredevil(units=1,style=3,tier=1/1); TFT4_Dragonsoul(units=1,style=0,tier=0/3); TFT4_Executioner(units=1,style=0,tier=0/3); TFT4_Mystic(units=2,style=1,tier=1/4); TFT4_Ninja(units=1,style=1,tier=1/2); TFT4_Sharpshooter(units=5,style=2,tier=2/3); TFT4_Slayer(units=1,style=0,tier=0/3); TFT4_Spirit(units=4,style=2,tier=2/3)","TFT4_Tristana(tier=2)[items=][itemNames=]; TFT4_Teemo(tier=3)[items=][itemNames=TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet]; TFT4b_Kindred(tier=2)[items=][itemNames=]; TFT4_Yuumi(tier=2)[items=][itemNames=]; TFT4_Sivir(tier=2)[items=][itemNames=TFT_Item_AdaptiveHelm,TFT_Item_InfinityEdge,TFT4_Item_SpiritEmblemItem]; TFT4_Shen(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor,TFT_Item_BrambleVest]; TFT4_Samira(tier=1)[items=][itemNames=TFT_Item_RedBuff,TFT_Item_LastWhisper,TFT_Item_GiantsBelt]"
